35.2233 4.92904 -0.084826 0.475229 0.0760568 -1.32129 
35.3514 4.927 -0.0724482 0.47676 0.0417033 -1.32129 
35.4795 4.92528 -0.0600422 0.477398 0.00734988 -1.32129 
35.6075 4.92388 -0.0476313 0.477142 -0.0270036 -1.32129 
35.7355 4.9228 -0.0352386 0.475993 -0.061357 -1.32129 
35.8635 4.92204 -0.0228874 0.473952 -0.0957104 -1.32129 
35.9915 4.92161 -0.0106008 0.471016 -0.130064 -1.32129 
36.1195 4.92149 0.00159776 0.467188 -0.164417 -1.32129 
36.2474 4.92169 0.0136852 0.462467 -0.198771 -1.32129 
36.3754 4.9222 0.0256383 0.456852 -0.233124 -1.32129 
36.5034 4.92302 0.0374338 0.450344 -0.267478 -1.32129 
36.6314 4.92415 0.0490485 0.442943 -0.301831 -1.32129 
36.7594 4.92557 0.0604591 0.434649 -0.336185 -1.32129 
36.8875 4.92729 0.0716425 0.425462 -0.370538 -1.32129 
37.0156 4.9293 0.0825754 0.415381 -0.404891 -1.32129 
37.1438 4.93158 0.0932345 0.404407 -0.439245 -1.32129 
37.2721 4.93414 0.103597 0.39254 -0.473598 -1.32129 
37.4004 4.93697 0.113639 0.37978 -0.507952 -1.32129 
37.5288 4.94005 0.123338 0.366127 -0.542305 -1.32129 
37.6573 4.94338 0.13267 0.35158 -0.576659 -1.32129 
37.7859 4.94694 0.141612 0.336141 -0.611012 -1.32129 
37.9145 4.95074 0.150141 0.319808 -0.645365 -1.32129 
38.0433 4.95475 0.158234 0.302582 -0.679719 -1.32129 
38.1722 4.95896 0.165868 0.284462 -0.714072 -1.32129 
38.3012 4.96337 0.173019 0.26545 -0.748426 -1.32129 
38.4303 4.96795 0.179663 0.245544 -0.782779 -1.32129 
38.5595 4.9727 0.185779 0.224745 -0.817133 -1.32129 
38.6889 4.97761 0.191343 0.203053 -0.851486 -1.32129 
38.8184 4.98265 0.19633 0.180468 -0.88584 -1.32129 
38.948 4.98781 0.200719 0.15699 -0.920193 -1.32129 
39.0777 4.99308 0.204486 0.132618 -0.954546 -1.32129 
